album_name,artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,name,popularity,track_number,uri,last_updated
Himnos del rock en español,Molotov,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,228293,False,https://api.spotify.com/v1/tracks/479zJcuJlDOKCAj7lTbIw9,479zJcuJlDOKCAj7lTbIw9,False,Rastaman- Dita,20,14,spotify:track:479zJcuJlDOKCAj7lTbIw9,2020-01-19 21:53:16
Himnos del rock en español,El Gran Silencio,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,274181,False,https://api.spotify.com/v1/tracks/3kyBhocqRddqZYp25G7Lu0,3kyBhocqRddqZYp25G7Lu0,False,No Sabemos Amar - Versión Album,10,15,spotify:track:3kyBhocqRddqZYp25G7Lu0,2020-01-19 21:53:16
Himnos del rock en español,Botellita De Jerez,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,218573,False,https://api.spotify.com/v1/tracks/4bu9rhLleM24cLxb0HxY1I,4bu9rhLleM24cLxb0HxY1I,False,Guacarock Del Santo,7,16,spotify:track:4bu9rhLleM24cLxb0HxY1I,2020-01-19 21:53:16
Himnos del rock en español,Control Machete,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,236826,False,https://api.spotify.com/v1/tracks/4ZqKnE9lWyJtRGibK4ENgE,4ZqKnE9lWyJtRGibK4ENgE,False,Andamos Armados,10,17,spotify:track:4ZqKnE9lWyJtRGibK4ENgE,2020-01-19 21:53:16
Himnos del rock en español,Plastilina Mosh,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,223666,False,https://api.spotify.com/v1/tracks/2AwBS09ZL1d8g00LrzxyOX,2AwBS09ZL1d8g00LrzxyOX,False,Niño Bomba,7,18,spotify:track:2AwBS09ZL1d8g00LrzxyOX,2020-01-19 21:53:16
Himnos del rock en español,Enjambre,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,224085,False,https://api.spotify.com/v1/tracks/6gPNqCwkTRnnaSvEYMz82Q,6gPNqCwkTRnnaSvEYMz82Q,False,Dulce Soledad,11,19,spotify:track:6gPNqCwkTRnnaSvEYMz82Q,2020-01-19 21:53:16
Himnos del rock en español,Molotov,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,178333,False,https://api.spotify.com/v1/tracks/06uubFsUEwYHEU4BYSut9H,06uubFsUEwYHEU4BYSut9H,False,Voto Latino,13,20,spotify:track:06uubFsUEwYHEU4BYSut9H,2020-01-19 21:53:16
Himnos del rock en español,Ely Guerra,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,287053,False,https://api.spotify.com/v1/tracks/7KeyLrR8263SwQsO5yJT6J,7KeyLrR8263SwQsO5yJT6J,False,Vete,7,21,spotify:track:7KeyLrR8263SwQsO5yJT6J,2020-01-19 21:53:16
Himnos del rock en español,El Gran Silencio,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,260855,False,https://api.spotify.com/v1/tracks/5UH6v3wcAPgA9XH4pobVJP,5UH6v3wcAPgA9XH4pobVJP,False,Déjenme Si Estoy Llorando - Chuntaro Style,12,22,spotify:track:5UH6v3wcAPgA9XH4pobVJP,2020-01-19 21:53:16
Himnos del rock en español,Zurdok,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,235720,False,https://api.spotify.com/v1/tracks/3o5vsUA5h8r8L0fbBYVYhi,3o5vsUA5h8r8L0fbBYVYhi,False,Para Siempre,7,23,spotify:track:3o5vsUA5h8r8L0fbBYVYhi,2020-01-19 21:53:16
Himnos del rock en español,Victimas Del Doctor Cerebro,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,234226,False,https://api.spotify.com/v1/tracks/163mEl60b1zazQBL03oEtQ,163mEl60b1zazQBL03oEtQ,False,Humanos,7,24,spotify:track:163mEl60b1zazQBL03oEtQ,2020-01-19 21:53:16
Himnos del rock en español,Chetes,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,209447,False,https://api.spotify.com/v1/tracks/4OGssbujzkmkMApqUoCgt0,4OGssbujzkmkMApqUoCgt0,False,Que Me Maten,7,25,spotify:track:4OGssbujzkmkMApqUoCgt0,2020-01-19 21:53:16
Himnos del rock en español,Liquits,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,208746,False,https://api.spotify.com/v1/tracks/61oeDA5tDzMmo6g1X6iMsd,61oeDA5tDzMmo6g1X6iMsd,False,Jardin,20,26,spotify:track:61oeDA5tDzMmo6g1X6iMsd,2020-01-19 21:53:16
Himnos del rock en español,Café Tacvba,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,267600,False,https://api.spotify.com/v1/tracks/7MIOphmdr29lgRcvUmysC0,7MIOphmdr29lgRcvUmysC0,False,Eres,29,27,spotify:track:7MIOphmdr29lgRcvUmysC0,2020-01-19 21:53:16
Himnos del rock en español,Molotov,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,217040,False,https://api.spotify.com/v1/tracks/6J7HjtrwlutXfpk1uijN2L,6J7HjtrwlutXfpk1uijN2L,False,Parasito,15,28,spotify:track:6J7HjtrwlutXfpk1uijN2L,2020-01-19 21:53:16
Himnos del rock en español,Botellita De Jerez,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,176706,False,https://api.spotify.com/v1/tracks/3EkS3svs5QfQAghWigx8wS,3EkS3svs5QfQAghWigx8wS,False,Alarmala De Tos,7,29,spotify:track:3EkS3svs5QfQAghWigx8wS,2020-01-19 21:53:16
Himnos del rock en español,El Gran Silencio,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,238747,False,https://api.spotify.com/v1/tracks/4GYgUXJ8oP4QMi92lOKIas,4GYgUXJ8oP4QMi92lOKIas,False,Chúntaros Style,11,30,spotify:track:4GYgUXJ8oP4QMi92lOKIas,2020-01-19 21:53:16
Himnos del rock en español,Plastilina Mosh,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,254160,False,https://api.spotify.com/v1/tracks/6ROBUK0lr0PIdk4hc6YdJ3,6ROBUK0lr0PIdk4hc6YdJ3,False,Nalguita,10,31,spotify:track:6ROBUK0lr0PIdk4hc6YdJ3,2020-01-19 21:53:16
Himnos del rock en español,Ely Guerra,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,260040,False,https://api.spotify.com/v1/tracks/0P65yYuxX1GGv3Ztcl99NF,0P65yYuxX1GGv3Ztcl99NF,False,"Ojos Claros, Labios Rosas",8,32,spotify:track:0P65yYuxX1GGv3Ztcl99NF,2020-01-19 21:53:16
Himnos del rock en español,Zoé,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,232989,False,https://api.spotify.com/v1/tracks/399lmGVENMiAr4Ry3ii2wz,399lmGVENMiAr4Ry3ii2wz,False,Nada - Radio Edit,12,33,spotify:track:399lmGVENMiAr4Ry3ii2wz,2020-01-19 21:53:16
Himnos del rock en español,Chetes,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,250795,False,https://api.spotify.com/v1/tracks/4IrcKOeIghjKZtnSHNoZBB,4IrcKOeIghjKZtnSHNoZBB,False,Efecto Dominó,6,34,spotify:track:4IrcKOeIghjKZtnSHNoZBB,2020-01-19 21:53:16
Himnos del rock en español,Enjambre,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,224085,False,https://api.spotify.com/v1/tracks/7Iy5VEDwsYnRnF8X2ROfm7,7Iy5VEDwsYnRnF8X2ROfm7,False,Visita,8,35,spotify:track:7Iy5VEDwsYnRnF8X2ROfm7,2020-01-19 21:53:16
Himnos del rock en español,Café Tacvba,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,236106,False,https://api.spotify.com/v1/tracks/2Roa08SzCvOR17HTNCmbtJ,2Roa08SzCvOR17HTNCmbtJ,False,Mediodia,8,36,spotify:track:2Roa08SzCvOR17HTNCmbtJ,2020-01-19 21:53:16
Himnos del rock en español,Plastilina Mosh,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,216600,False,https://api.spotify.com/v1/tracks/7peSr8ZxYheYD5BUZL5dNw,7peSr8ZxYheYD5BUZL5dNw,False,Peligroso Pop,8,37,spotify:track:7peSr8ZxYheYD5BUZL5dNw,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",Sabo Romo,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,301560,False,https://api.spotify.com/v1/tracks/3qvoNfu9EGlIUiigHHvGhO,3qvoNfu9EGlIUiigHHvGhO,False,La Ruta del Tentempié (Versión Sinfónico) - En Vivo,28,1,spotify:track:3qvoNfu9EGlIUiigHHvGhO,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",Ugo Rodríguez,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,254426,False,https://api.spotify.com/v1/tracks/2poEFM6qOZqjEh3XimWFcw,2poEFM6qOZqjEh3XimWFcw,False,Sólo por Hoy (Versión Sinfónico) - En Vivo,27,2,spotify:track:2poEFM6qOZqjEh3XimWFcw,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",Javier Gurruchaga,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,283466,False,https://api.spotify.com/v1/tracks/2U9lnD191OqSpzRuIwLukU,2U9lnD191OqSpzRuIwLukU,False,Corazón de Neón (Versión Sinfónico) - En Vivo,28,3,spotify:track:2U9lnD191OqSpzRuIwLukU,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",Sergio Arau,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,204186,False,https://api.spotify.com/v1/tracks/5UHO0YquH90V6DnT3zJHLg,5UHO0YquH90V6DnT3zJHLg,False,Alármala de Tos (Versión Sinfónico) - En Vivo,28,4,spotify:track:5UHO0YquH90V6DnT3zJHLg,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",Victimas Del Doctor Cerebro,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,242933,False,https://api.spotify.com/v1/tracks/0CL9lDq6sHPzLFbDWLd9q3,0CL9lDq6sHPzLFbDWLd9q3,False,El Esqueleto (Versión Sinfónico) - En Vivo,41,5,spotify:track:0CL9lDq6sHPzLFbDWLd9q3,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",Cecilia Toussaint,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,265973,False,https://api.spotify.com/v1/tracks/5jbx7DLV1iv7gVP0kGvep2,5jbx7DLV1iv7gVP0kGvep2,False,Sácalo / Carretera (Versión Sinfónico) - En Vivo,28,6,spotify:track:5jbx7DLV1iv7gVP0kGvep2,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",La Lupita,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,190546,False,https://api.spotify.com/v1/tracks/2X6HSQ9M6kTNn5DU70Ms5V,2X6HSQ9M6kTNn5DU70Ms5V,False,Paquita Disco (Versión Sinfónico) - En Vivo,30,7,spotify:track:2X6HSQ9M6kTNn5DU70Ms5V,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",Aterciopelados,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,270413,False,https://api.spotify.com/v1/tracks/2TOmFExFE2wDiCfcurgbBJ,2TOmFExFE2wDiCfcurgbBJ,False,Bolero Falaz (Versión Sinfónico) - En Vivo,44,8,spotify:track:2TOmFExFE2wDiCfcurgbBJ,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",Jose Fors,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,259333,False,https://api.spotify.com/v1/tracks/4eE2l8Gu7LLjm2jcnhRE8Y,4eE2l8Gu7LLjm2jcnhRE8Y,False,El Son del Dolor (Versión Sinfónico) - En Vivo,41,9,spotify:track:4eE2l8Gu7LLjm2jcnhRE8Y,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",María Barracuda,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,248480,False,https://api.spotify.com/v1/tracks/1fJupLz2VPhKhyQi9t1DpC,1fJupLz2VPhKhyQi9t1DpC,False,Ni Tú Ni Nadie (Versión Sinfónico) - En Vivo,38,10,spotify:track:1fJupLz2VPhKhyQi9t1DpC,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)",El Gran Silencio,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,218426,False,https://api.spotify.com/v1/tracks/68BdNYZS8uj9l6fvm11jfZ,68BdNYZS8uj9l6fvm11jfZ,False,Dormir Soñando (Versión Sinfónico) - En Vivo,45,11,spotify:track:68BdNYZS8uj9l6fvm11jfZ,2020-01-19 21:53:16
"Rock En Tu Idioma Sinfónico, Vol.2 (En Vivo)","Sabo Romo, Ugo Rodríguez, Javier Gurruchaga, Sergio Arau, Victimas Del Doctor Cerebro, Cecilia Toussaint, La Lupita, Aterciopelados, Jose Fors, María Barracuda, El Gran Silencio","AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,293560,False,https://api.spotify.com/v1/tracks/26Eyze7140IkvpqUhGEyqy,26Eyze7140IkvpqUhGEyqy,False,Sitting on Top of the World (El Rock No Tiene la Culpa) [Versión Sinfónico] ) - En Vivo,33,12,spotify:track:26Eyze7140IkvpqUhGEyqy,2020-01-19 21:53:16
De Gira Por Los 90's,Cristian Castro,MX,1,246360,False,https://api.spotify.com/v1/tracks/1EBz4UoqzJVPaQZfOCis1x,1EBz4UoqzJVPaQZfOCis1x,False,No Podrás,20,1,spotify:track:1EBz4UoqzJVPaQZfOCis1x,2020-01-19 21:53:16
De Gira Por Los 90's,Alejandra Guzman,MX,1,206080,False,https://api.spotify.com/v1/tracks/5w8aQepVnnztTdrNw62j1N,5w8aQepVnnztTdrNw62j1N,False,Eternamente Bella,18,2,spotify:track:5w8aQepVnnztTdrNw62j1N,2020-01-19 21:53:16
De Gira Por Los 90's,Aleks Syntek,MX,1,238346,False,https://api.spotify.com/v1/tracks/3L1OPXqNd3ADYvYxyJ0uoo,3L1OPXqNd3ADYvYxyJ0uoo,False,Sexo Pudor Y Lágrimas - Remastered,18,3,spotify:track:3L1OPXqNd3ADYvYxyJ0uoo,2020-01-19 21:53:16
De Gira Por Los 90's,Paulina Rubio,MX,1,222373,False,https://api.spotify.com/v1/tracks/6lkaY84rbApM0j92i5Ayw8,6lkaY84rbApM0j92i5Ayw8,False,Mio,17,4,spotify:track:6lkaY84rbApM0j92i5Ayw8,2020-01-19 21:53:16
De Gira Por Los 90's,Jeans,MX,1,197626,False,https://api.spotify.com/v1/tracks/5OrfAenc8To7J1KHFpl17h,5OrfAenc8To7J1KHFpl17h,False,Pepe,16,5,spotify:track:5OrfAenc8To7J1KHFpl17h,2020-01-19 21:53:16
De Gira Por Los 90's,Erik Rubin,MX,1,281626,False,https://api.spotify.com/v1/tracks/4utBOWwtyPRa549MfLNrEI,4utBOWwtyPRa549MfLNrEI,False,Dame Amor,19,6,spotify:track:4utBOWwtyPRa549MfLNrEI,2020-01-19 21:53:16
De Gira Por Los 90's,Fey,MX,1,255693,False,https://api.spotify.com/v1/tracks/1hskWBOnXbSIgNaS4nKvPj,1hskWBOnXbSIgNaS4nKvPj,False,Y Aquí Estoy,13,7,spotify:track:1hskWBOnXbSIgNaS4nKvPj,2020-01-19 21:53:16
De Gira Por Los 90's,Mœnia,MX,1,256440,False,https://api.spotify.com/v1/tracks/2l6MawF2kdKaANkeyO9G30,2l6MawF2kdKaANkeyO9G30,False,Manto Estelar,19,8,spotify:track:2l6MawF2kdKaANkeyO9G30,2020-01-19 21:53:16
De Gira Por Los 90's,Kabah,MX,1,233786,False,https://api.spotify.com/v1/tracks/5ZjM725gY7U8AVb2T3uXuU,5ZjM725gY7U8AVb2T3uXuU,False,La Calle De Las Sirenas,18,9,spotify:track:5ZjM725gY7U8AVb2T3uXuU,2020-01-19 21:53:16
De Gira Por Los 90's,Marta Sánchez,MX,1,226813,False,https://api.spotify.com/v1/tracks/3iMOwyXkz1oVhoD3T4aYbh,3iMOwyXkz1oVhoD3T4aYbh,False,Desesperada,17,10,spotify:track:3iMOwyXkz1oVhoD3T4aYbh,2020-01-19 21:53:16
De Gira Por Los 90's,Mijares,MX,1,242000,False,https://api.spotify.com/v1/tracks/09lpMOZMlZR4RS249TjIxR,09lpMOZMlZR4RS249TjIxR,False,Corazón Salvaje,13,11,spotify:track:09lpMOZMlZR4RS249TjIxR,2020-01-19 21:53:16
De Gira Por Los 90's,Calo,MX,1,239346,False,https://api.spotify.com/v1/tracks/1SHIOXDlSizWzcjyAsthsQ,1SHIOXDlSizWzcjyAsthsQ,False,Formas De Amor,17,12,spotify:track:1SHIOXDlSizWzcjyAsthsQ,2020-01-19 21:53:16
De Gira Por Los 90's,Los Enanitos Verdes,MX,1,222453,False,https://api.spotify.com/v1/tracks/5UgVM1Itcrbc5y7ohiupUo,5UgVM1Itcrbc5y7ohiupUo,False,Lamento Boliviano,18,13,spotify:track:5UgVM1Itcrbc5y7ohiupUo,2020-01-19 21:53:16
De Gira Por Los 90's,El Gran Silencio,MX,1,188626,False,https://api.spotify.com/v1/tracks/2syQsHJaDax7RS7Eyhtjrv,2syQsHJaDax7RS7Eyhtjrv,False,Dormir Soñando,16,14,spotify:track:2syQsHJaDax7RS7Eyhtjrv,2020-01-19 21:53:16
De Gira Por Los 90's,Grupo Limite,MX,1,186613,False,https://api.spotify.com/v1/tracks/1ydMemuRpgcegpP1lAFe4A,1ydMemuRpgcegpP1lAFe4A,False,Te Aprovechas,15,15,spotify:track:1ydMemuRpgcegpP1lAFe4A,2020-01-19 21:53:16
De Gira Por Los 90's,Molotov,MX,1,180333,False,https://api.spotify.com/v1/tracks/1waxKO3Es7c0j0TIsqQazC,1waxKO3Es7c0j0TIsqQazC,False,Voto Latino,14,16,spotify:track:1waxKO3Es7c0j0TIsqQazC,2020-01-19 21:53:16
De Gira Por Los 90's,Control Machete,MX,1,217080,False,https://api.spotify.com/v1/tracks/5Mqn3ZTx8kAnEJLpnAoY9d,5Mqn3ZTx8kAnEJLpnAoY9d,False,"Comprendes, Mendes?",16,17,spotify:track:5Mqn3ZTx8kAnEJLpnAoY9d,2020-01-19 21:53:16
De Gira Por Los 90's,Illya Kuryaki & The Valderramas,MX,1,249360,False,https://api.spotify.com/v1/tracks/4KFDXkO1E2VnNs2HwvAa2B,4KFDXkO1E2VnNs2HwvAa2B,False,Coolo,13,18,spotify:track:4KFDXkO1E2VnNs2HwvAa2B,2020-01-19 21:53:16
De Gira Por Los 90's,Plastilina Mosh,MX,1,258386,False,https://api.spotify.com/v1/tracks/2lVczfcIGrYHrKShMeeTnB,2lVczfcIGrYHrKShMeeTnB,False,Mr. P-Mosh,15,19,spotify:track:2lVczfcIGrYHrKShMeeTnB,2020-01-19 21:53:16
De Gira Por Los 90's,Timbiriche,MX,1,280053,False,https://api.spotify.com/v1/tracks/5iWDzNmhMJL1Dzyp7c52QH,5iWDzNmhMJL1Dzyp7c52QH,False,Muriendo Lento,17,20,spotify:track:5iWDzNmhMJL1Dzyp7c52QH,2020-01-19 21:53:16
De Gira Por Los 90's,Victimas Del Doctor Cerebro,MX,1,223840,False,https://api.spotify.com/v1/tracks/1DyX3PWkpknguPgeJQcB0o,1DyX3PWkpknguPgeJQcB0o,False,El Esqueleto,16,21,spotify:track:1DyX3PWkpknguPgeJQcB0o,2020-01-19 21:53:16
De Gira Por Los 90's,Bersuit Vergarabat,MX,1,258453,True,https://api.spotify.com/v1/tracks/115SkMg9x4FwuXTs0is4lL,115SkMg9x4FwuXTs0is4lL,False,Sr. Cobranza,11,22,spotify:track:115SkMg9x4FwuXTs0is4lL,2020-01-19 21:53:16
